sigma_SE,sigma_M32
0.3236895,0.314704
0.3913365,1.467565
0.3294765,0.3513395
0.4659405,0.8601479999999999
0.31325400000000003,0.2636735
0.406495,1.444325
0.8062830000000001,0.582495
0.418724,1.278095
0.4015455,0.7103185000000001
0.4013560000000001,1.463595
0.430407,0.4100275
0.4145065,1.0503
0.7486575,0.620301
0.43383,0.590965
0.29983950000000004,0.273586
0.2779775,0.225042
0.3871885000000001,0.386423
0.325177,1.26583
0.4001765,1.42828
0.426494,0.359895
0.4106015,0.9212215
0.3174035,0.3118535
0.395585,1.425425
0.7037525,0.4757995
0.4284855,0.833237
0.781615,0.504316
0.411142,1.437655
0.4089045,0.4254005
0.3976295,1.006045
0.4208845,0.294284
0.7425285,0.7435215
0.3262735,0.280924
0.446978,1.1688649999999998
0.6315554999999999,1.20216
0.4789675,1.21895
0.33590549999999997,0.2904145
0.393614,1.398355
0.4603755000000001,0.3395775
0.4037785,0.7889349999999999
0.483159,0.6026800000000001
0.364386,1.74841
0.397836,0.9152835
0.2910345,0.257397
0.424478,0.8361945
0.3734105,0.7031590000000001
0.4136455,0.544227
0.369076,0.4912885
0.6489905,0.6292955
0.7314229999999999,0.5902025
0.538491,0.471784
0.6313485000000001,1.287665
0.4346485,0.622174
0.41051,0.3559865
0.615321,0.6181915
0.2906305,0.237954
0.5544344999999999,0.546102
0.506055,1.15395
0.5543145,0.6482275
0.420967,0.4623855
0.4408514999999999,0.4450765
0.3437835,0.361727
0.5133345,0.4687765
0.449828,0.342363
0.3248805,0.4597665
0.3226865,0.27401299999999995
0.25470800000000005,0.2327605
0.328569,0.9979835
0.524273,0.443104
0.606104,0.6559545
0.5666329999999999,0.567403
0.535181,0.4919170000000001
0.4614745,0.4260465
0.4390535,0.4270535
0.473691,0.9522875
0.566484,0.5631565000000001
0.31880450000000005,0.2702955
0.487358,0.4444845
0.509104,0.921248
0.469277,0.479461
0.338687,0.29533149999999997
0.5968015,0.8614815
0.3761915,0.6350165
0.445114,0.4230015
0.8530154999999999,0.452086
0.513897,0.466007
0.31689849999999997,0.2856875
0.425553,0.4100565
0.552981,0.5521395
0.418404,1.52434
0.457367,0.4150215
0.393855,0.314496
0.3164395,0.361191
0.340181,0.2806205
0.5303985,0.543213
0.5041235,0.524932
0.490112,0.455132
0.741711,0.5103725
0.4610215,0.4440375
0.569968,0.6070515000000001
0.4790640000000001,0.4721195
0.4089045,0.4507365
0.48275,0.4598885
0.313331,0.2688205
0.6170395,0.6295885000000001
0.429141,0.529759
0.462073,0.5047495
0.398927,0.4231465
0.5647314999999999,0.4837265
0.364124,0.30372299999999997
0.478988,0.46737
0.5045440000000001,0.378379
0.5067919999999999,0.472684
0.26780349999999997,0.227847
0.367781,0.367929
0.3371465,0.28360549999999995
0.30562449999999997,0.2493955
0.3792815,0.42512
0.33009449999999996,0.333061
0.5979585000000001,0.489174
0.4204885,0.4341485
0.4569385,0.5332455
0.393763,0.3280185
0.404455,0.4258655
0.3662485,0.314225
0.4649975,0.461065
0.412714,0.334109
0.4050545,0.4021015
0.3381885,0.263344
0.588013,0.5821405
0.3777465,0.3814235
0.488513,0.445048
0.4871655,0.684041
0.4306265,0.4401535
0.34495750000000003,0.3236775
0.569717,0.4830055
0.41747,0.4583205
0.4081645,0.5200315
0.428951,0.4262235
0.2645065,0.1696125
0.3685065,0.471305
0.2956515,0.26220699999999997
0.270949,1.15838
0.626836,1.1850299999999998
0.3588445,1.15051
0.398443,0.6644144999999999
0.31711100000000003,0.383837
0.3403585,0.4549025
0.31915150000000003,0.5293410000000001
0.3358595,0.289914
0.41118,0.49049
0.8861875,0.4659255
0.458296,0.457992
0.3314795,0.260143
0.4428835,0.446345
0.675561,0.5440385
0.5213814999999999,0.7340325
0.3041235,0.2319875
0.3724555,0.4281955
0.741297,0.755013
0.515504,0.6178215
0.4337095,0.4843455
0.4505265,0.544699
0.400235,0.3211975
0.510933,0.5252654999999999
0.495082,0.5483455
0.555952,0.4971125
0.49676,0.442959
0.6157635,0.5071915
0.403988,0.5105185000000001
0.3788155,0.678315
1.0347,0.5184315
0.2768155,0.239935
0.293448,0.30256099999999997
0.316557,0.8898615000000001
0.61137,0.504552
0.402072,0.331729
0.5451035,0.5645629999999999
0.434295,0.3549695
0.4509665000000001,0.4613175
0.373479,0.38121
0.4507325,0.546353
0.361587,0.35307299999999997
0.51359,0.5440294999999999
0.3242945,0.265465
0.566055,0.504421
0.4155025,0.354688
0.653527,0.650736
0.5147195,0.3807465
0.6364695,0.6340220000000001
0.3668405,0.369039
0.5769299999999999,0.513535
0.4453325,0.34467400000000004
0.4608955,0.4701625
0.6390345,0.6505525
0.2068075,0.15451900000000002
0.405335,0.689465
0.2574265,0.2615575
0.38333,0.6399635
0.25525149999999996,0.22316
0.760167,0.971002
0.34476399999999996,0.304317
0.5122059999999999,0.5148360000000001
0.3662315,0.2878555
0.34700450000000005,0.2732275
0.857801,0.777982
0.3246115,0.312671
0.327,0.265783
0.4233945,0.32386550000000003
0.313121,0.25984399999999996
0.30826,0.2515555
0.6433725,0.5927335
0.307945,0.2394525
0.34985849999999996,0.492632
0.5113745000000001,0.5814815
0.4134965,0.4461945
0.252757,0.5074529999999999
0.3845134999999999,0.366907
0.399415,0.4341605
0.337607,0.29032349999999996
0.323311,0.26873
0.509638,0.5634680000000001
0.382751,0.314713
0.378984,0.3360185
0.732829,0.621176
0.4099135,0.352433
0.429969,0.3927375
0.3850185,2.009085
0.26860649999999997,0.2714025
0.33329050000000005,0.32979800000000004
0.4431945,0.355613
0.3954935,0.580481
0.343886,0.3068825
0.36323,0.30412300000000003
0.6042925,0.4828495
0.4015245,0.3301655
0.419443,0.441572
0.4022145,0.372292
0.3455235,0.469341
0.369702,0.31903
0.536883,0.7765584999999999
0.356105,0.2916385
0.5478105,0.5440325
0.677868,0.5535920000000001
0.496424,0.43484
0.257578,0.3661635
0.2906875,0.262129
0.891839,0.6637375
0.3377275,0.4351605
0.3728804999999999,0.3781125
0.4608775000000001,0.4561875
0.458196,0.5509245
0.5183755,0.6290565
0.466712,1.08284
0.467829,0.487494
0.365889,0.2914385
0.315832,0.2846565
0.4081445,2.09446
0.4434235,0.6455660000000001
0.3080105,0.394706
0.3697515,0.3094105
0.3649555,0.694711
0.7133484999999999,0.62997
0.743982,0.8673489999999999
0.5237065000000001,0.4927255
0.510656,0.445546
0.583897,0.4895895
0.444792,0.5678749999999999
0.2950915,0.247469
0.363077,0.31340599999999996
0.371951,0.3476585
0.372286,0.359698
0.386124,2.0846850000000003
0.362034,0.3246285
0.27619000000000005,0.2272315
0.43146,0.435713
0.4507165,1.342275
0.354165,0.3928515
0.331935,0.294418
0.48115,0.64069
0.473887,0.5068745
0.35685500000000003,0.2959435
0.378655,0.43317
0.619664,0.811749
0.3691225,0.5515515
0.6399170000000001,0.8957815
0.4000995,0.3928075
0.353803,0.2314165
0.383071,1.30723
0.3403665,1.241215
0.4239155,0.519907
0.356776,1.0778150000000002
0.340163,0.6287745
0.3618205,0.346421
0.3964845,0.3501965
0.384178,0.3502005
0.367243,0.330818
0.6628620000000001,0.6295235
0.3407695,0.34624849999999996
0.4061925,0.8068850000000001
0.365594,0.4187365
0.518579,0.5484315
0.2357235,0.17609000000000002
0.377162,1.249385
0.34037,0.558628
0.353399,0.405972
0.7268405,0.9583875
0.649284,0.711059
0.325137,0.26851800000000003
0.5258935,0.5189465
0.3886805,0.327194
0.450269,0.3752035
0.4258815,0.4790305
0.4089865,0.5567805
0.4029965,0.6151925
0.4198735,0.374112
0.30796049999999997,0.288132
0.391549,1.95917
0.386478,1.265825
0.3001235,0.323595
0.2656465,1.0288
0.33002149999999997,1.436925
0.5264424999999999,0.8829819999999999
0.3624455,1.472385
0.5086010000000001,0.551256
0.335602,0.28122
0.3847095,1.1599849999999998
0.6011765,1.07158
0.3944815,0.3788315
0.451161,0.4690955
0.3683965,0.2864825
0.690784,0.5702715
0.3229735,0.293866
0.405037,0.9358015
0.414348,0.4244125
0.427344,0.4198025
0.3761995,0.3597065
0.3723575,0.391972
0.3365,0.251409
0.402673,0.3062285
0.3525595,0.334654
0.35514,1.036005
0.3100655,0.30557049999999997
0.4021765000000001,0.33641750000000004
0.313879,0.3016085
0.43575,0.352722
0.9386125,0.6347605000000001
0.56268,0.440892
0.456847,0.672444
0.581791,0.5447835
0.4496525,0.4091905
0.514497,0.6092335
0.575906,0.717023
0.3067255,0.3353165
0.31146850000000004,0.34889000000000003
0.8436285,0.682625
0.28168950000000004,0.366776
0.3484545,0.3285125
0.4727295,0.4988885
0.4407715,0.535574
0.33439850000000004,0.365365
1.10565,0.8075479999999999
0.381722,0.416933
0.508625,0.5232945
0.5093399999999999,0.6195634999999999
0.442539,0.6222719999999999
0.392528,0.3174115
0.5653335,0.7888314999999999
0.25029100000000004,0.397053
0.3414255,0.275017
0.3827525,0.2935665
0.4155685,0.5786905
0.34091,0.8053604999999999
0.352139,0.3670274999999999
0.5276095,0.7856605000000001
0.449689,0.754095
0.42519,0.3798075
0.35471949999999997,0.295689
0.4202165,0.402936
0.5076404999999999,1.006685
0.4051595,0.4488265
0.345133,0.28914249999999997
0.5573585,0.70808
0.479112,0.4966275
0.4346655,0.335612
0.3782865,0.3870255
0.3886765,1.2863
0.3620515,1.30677
0.4019885,0.365403
0.5488765,0.413909
0.3591055,0.403522
0.584835,0.655159
0.555374,0.6032565000000001
0.943813,0.5288805
0.387639,0.34773
0.362826,0.3643015
0.5199309999999999,0.5491025
0.3760895,0.33490200000000003
0.219819,0.178645
0.3501875,1.072265
0.3692335,1.40086
0.3579505,0.6574395
0.399258,0.4055055
0.793829,1.03557
0.48771,0.5029980000000001
0.497588,0.6496175
0.4998445,0.44989
0.4811285,0.466427
0.4186285,0.5024839999999999
0.6385465,0.588346
0.434851,0.4123085
0.4512595,0.4346075
0.5062774999999999,0.9091365
0.3123635,0.23103249999999995
0.645828,0.411112
0.8289135000000001,0.4331595
0.3951865,0.3931915
0.4835615,0.843229
0.4412595,0.4388835
0.389255,0.3790915
0.503051,1.2852800000000002
0.4822505,0.690107
0.361136,0.3464725
0.4157115,0.3499645
0.4175675,0.5106765
0.6288659999999999,0.941015
0.3554,0.33354249999999996
0.5324005,0.435406
0.4218015,0.585071
0.4196725,1.48534
0.3300165,0.2780475
0.301155,0.270938
0.3193585,0.279165
0.4167675,0.3926855
0.4481230000000001,0.3961425
0.7995995,0.74264
0.3755165,0.318409
0.5381935,0.4360865
0.4170625,0.468422
0.4366145,0.383736
0.523224,0.630208
0.4956875,0.5508345
0.550026,0.698081
0.2023395,0.152542
0.3849135,0.7382445
0.2959465,0.263718
0.34600949999999997,0.2972855
0.4713325,0.8616485
0.4346745,0.3980735
0.4270565,0.437367
0.5096395,0.420753
0.5274004999999999,0.5955405
0.4990755,0.6779299999999999
0.40738,0.4296075
0.6180455,0.8432470000000001
0.512417,0.713962
0.4472065,0.3891515
0.4333375,0.3856255
0.3352665,0.9987945
0.404594,0.739757
0.444608,1.14424
0.414332,0.337435
0.3578025,1.00845
0.432236,0.3840905
0.432039,0.7489809999999999
0.423593,0.4624095
0.4435325,0.4881585
0.457465,0.5742055
0.446882,0.423812
0.424173,0.394
0.428059,0.3704795
0.5064885,0.5411245
0.479624,0.4622745
0.3679785,1.5255450000000002
0.26025,0.3173005
0.339879,0.4212095
0.30929450000000003,1.998255
0.3307835,0.3607365
0.2915145,0.3250645
0.2274155,0.1823785
0.341751,0.34057950000000003
0.3017565,0.326118
0.5844795,0.524653
0.374649,0.9171815
0.3553155,0.401377
0.529013,0.7430795
0.7118335,0.5423739999999999
0.680234,0.5955545
0.3854475,0.3669435
0.5427245,0.6012895
0.445388,0.469611
0.5518175,0.629634
0.516829,0.527893
0.43381,0.418418
0.4082105,0.569808
0.465254,1.235745
0.3295555,1.4581650000000002
0.6670445,0.7073974999999999
0.5426690000000001,0.9084965
0.4542605,0.4320855
0.4060785,0.4586805
0.424339,0.4217805
0.601762,0.4966135
0.4827245,0.468558
0.510424,0.42061
0.6172535,0.7652105
0.6069705,0.7487090000000001
0.3696695,0.466277
0.5319240000000001,0.5615105
0.3831595,0.716038
0.47968,0.420714
0.592488,0.971475
0.28047,0.249638
0.3653365,0.35427949999999997
0.4886955,0.470447
0.3957555,0.44713
0.445147,0.4246065
0.4333195,0.377675
0.514046,0.437846
0.441096,0.442083
0.4067935,0.464496
0.4537035,0.4470485
0.4505035,0.4046525
0.5088105,0.6004674999999999
0.6875385,0.597685
0.425072,0.99536500000000006
0.3520955,0.28229499999999996
0.355291,0.5557829999999999
0.694871,0.566912
0.4113375,0.4740515
0.5119594999999999,0.513695
0.4869909999999999,0.4936095
0.5118525,0.499725
0.4315605,0.3926675
0.4832255,0.4642195
0.534213,0.5752195
0.7736945,0.716902
0.9343675,0.766232
0.509245,0.5267219999999999
0.322044,0.6572045
0.4390515,0.647561
0.2422245,0.215708
0.416429,1.163865
0.28812899999999997,0.35189550000000003
0.7347645,0.904122
0.4860215,0.5143260000000001
0.440805,0.395986
0.410873,0.529759
0.5228625,0.6561515
0.4340695,0.4341895
0.49099250000000005,0.477334
0.4000735,0.379714
0.3427955,0.3363045
0.5631865,0.5707375
0.295217,0.2261495
0.4237805,0.4463335
0.3841985,0.72478
0.507878,1.3680599999999998
0.3050535,0.264628
0.4239595,0.3964865
0.48106,0.4378554999999999
0.4668655,0.50763
0.429917,0.5374475000000001
0.492053,0.436092
0.4640905,0.445766
0.4030485,0.5936695000000001
0.399391,0.4168885
0.434499,0.404915
0.477489,0.547703
0.360596,0.6664585000000001
0.32809699999999997,0.3000545
0.7281759999999999,0.5185675000000001
0.3517675,0.589364
0.403634,0.511053
0.416447,0.3682795
0.6192394999999999,0.5106965
0.386844,0.35769850000000003
0.4611935,0.4113525
0.534143,0.469325
0.410797,0.3911605
0.430144,0.389409
0.4414655,0.474362
0.4738099999999999,0.463751
0.483512,0.5016885
0.3317445,0.821564
0.896711,0.5908855
0.2935465,0.41999
0.4877955,0.64743
0.321212,0.2850315
0.5080935,0.4457725
0.657836,0.8303864999999999
0.394818,0.4642455
0.418495,0.4271955
0.525138,0.665299
0.7053735000000001,0.7265865
0.442303,0.435622
0.4816915,0.466749
0.5327245,0.550028
0.399744,1.836835
0.4131585,1.321355
0.3610645,0.253348
0.4268685,0.548542
0.8942950000000001,0.9661135
0.420952,0.523273
0.3860925,0.3745165
0.3247025,0.26863250000000005
0.5038750000000001,0.807087
0.301048,0.26392499999999997
0.4117465,2.084675
0.3677455,0.3949885
0.4511635,0.373954
0.3393475,1.932205
0.3398255,1.2333349999999998
0.380334,1.552795
0.721846,0.881451
0.32671700000000004,0.290785
0.4579115,0.6750095
0.5802259999999999,0.4897915
0.5193225,0.5479735
0.587072,0.8691395
0.3657955,0.4022185
0.4265615,0.321303
0.6720915000000001,0.8683865
0.383388,0.4292395
0.3890915,0.5772315
0.388052,0.3509035
0.35284,0.351112
0.2698465,0.218519
0.3210315,0.26084450000000003
0.30013049999999997,0.2205475
0.4440174999999999,0.452398
0.27998100000000004,0.2576555
0.532968,0.8618475
0.495288,0.4914175
0.3234785,0.575608
0.543786,0.880126
0.32429399999999997,0.35784099999999996
0.4685075,0.8751855
0.4479215,0.7651855000000001
0.3228845,0.199452
0.307504,0.2329595
0.3511215,0.33397750000000004
0.519876,0.4725125
0.508814,0.444987
0.435088,0.347733
0.702332,0.5880295
0.3952325,0.3752095
0.4510075,0.6735175
0.2965145,0.25396700000000005
0.4971715,0.33657000000000004
0.362797,0.446111
0.315301,0.30201049999999996
0.3229515,0.4673195
0.390969,1.093345
0.2861245,0.228011
0.4272265,0.419094
0.3290685,0.316005
0.3630935,0.5589695
0.429688,0.5559270000000001
0.378096,1.659215
0.5931569999999999,0.601296
0.2992785,0.256679
0.5566085000000001,0.5484145
0.3546225,0.367188
0.574963,0.645674
0.412742,1.4194
0.3498705,0.298766
0.295539,1.732285
0.3121645,1.17087
0.393011,1.50973
0.19811,0.17779
0.6102795,0.5851495
0.3696825,0.3054055
0.5044919999999999,0.4801685
0.3817915,0.29690150000000004
0.389015,0.31552650000000004
0.332608,0.515265
0.32290050000000003,1.1072799999999998
0.410001,0.494018
0.393135,0.32008400000000004
0.336843,1.16427
0.8568074999999999,0.372299
0.3155555,0.2895765
0.4465795,0.5035905
0.450992,0.4958595
0.212524,0.14628200000000002
0.5036255000000001,0.3467665
0.2952555,0.2726915
0.5412275,0.7207414999999999
0.46524,0.29241700000000004
0.3614125,0.281284
0.70611,0.4257825
0.3763505,0.7258020000000001
0.3700285,0.323934
0.4852165,1.2762
0.4816015,0.6876610000000001
0.399061,0.8266485
0.32679349999999996,0.3223645
0.3959685,0.30570949999999997
0.27159750000000005,0.2497395
0.2616225,0.234372
0.5641535,0.7363230000000001
0.6910655,0.8609405
0.436875,0.6421300000000001
0.298317,0.27479
0.3213425,0.2777895
0.39097,0.34772349999999996
0.369725,0.860349
0.332997,1.23083
0.3138745,0.2785365
0.362124,1.86205
0.4053525,0.29508100000000004
0.384584,0.345735
0.46481,0.9079495
0.2255155,0.1684395
0.3157295,0.551291
0.510502,0.482623
0.2793335,1.707855
0.29421600000000003,0.9941115
0.381312,1.591045
0.4077835,0.4903775
0.4203965,0.4517715
0.2756245,0.2630355
0.5140365,0.366345
0.238397,0.14695950000000002
0.5625395,0.6365135
0.4620895,0.366722
0.3086905,0.281771
0.314245,0.728586
0.38658,0.434255
0.33326100000000003,1.000435
0.4136865,0.361599
0.36947,1.755305
0.565304,0.5455315000000001
0.275157,0.300641
0.3984335,0.328859
0.4036895,1.943055
0.5859675,0.5672345
0.3890595,0.34565250000000003
0.3507945,0.34208950000000005
0.2076645,0.154056
0.31124050000000003,0.362006
0.9151315,0.3363445
0.405241,0.4356265
0.239941,0.2101245
0.286666,0.2510485
0.3654675,0.380419
0.417162,0.439958
0.33549850000000003,0.2952135
0.3344295,0.256289
0.3154365,0.309361
0.3656555,1.053875
0.317187,0.5295084999999999
0.653593,0.922309
0.282683,0.2355425
0.344816,0.359454
0.6161719999999999,0.334233
0.5443815000000001,1.053785
0.25013050000000003,0.210874
0.3359835,0.482565
0.368505,0.709992
0.3501795,0.396258
0.472786,0.426043
0.33154300000000003,1.957255
0.3061735,1.23255
0.4058810000000001,0.3914545
0.316507,0.543766
0.3196775,0.3754705
0.4099135,0.359493
0.481566,0.6151605
0.4380565,2.039295
0.3161945,0.35740700000000003
0.236305,0.304784
0.395756,0.32412799999999997
0.4461485,0.31557999999999997
0.387437,0.6303749999999999
0.25991549999999997,0.26544500000000004
0.403812,1.4828
0.2980815,0.3024435
0.372813,0.312623
0.2783715,0.2299495
0.28590950000000004,0.2865985
0.51894,0.330272
0.5777075,0.3924455
0.245266,0.2174425
0.475129,0.5555414999999999
0.403938,0.457128
0.32484199999999996,0.522105
0.2934905,0.319836
0.41189,0.7876855
0.256793,0.34740000000000004
0.6267955000000001,0.703109
0.294292,0.2609135
0.3191765,0.341402
0.4680185,0.489898
0.316464,0.2811635
0.738532,0.510291
0.29766000000000004,0.238141
0.3330205,1.255035
0.27219400000000005,0.8442415
0.34488050000000003,1.329935
0.0590833,0.1002085
0.34913700000000003,1.66175
0.196129,0.558945
0.379723,1.55312
0.32621900000000004,0.267667
0.365336,1.32284
0.470991,0.813785
0.3117625,1.318195
0.224443,0.636932
0.3619909999999999,1.71332
0.3089145,1.4609450000000002
0.2689285,1.0550799999999998
0.315144,1.199295
0.397198,1.749745
0.380893,1.412615
0.366976,1.735995
0.3759445,1.97467
0.34717050000000005,1.528605
0.3429145,0.2533595
0.3064595,0.2859085
0.4423855,0.4892145
0.3701,2.066715
0.4022315,1.714895
0.351408,1.696705
0.2737215,1.027305
0.35755250000000005,1.8425
0.332136,1.29745
0.14662,0.409273
0.29776800000000003,0.8462615
0.33750650000000004,1.43503
0.3737,1.76086
0.376712,1.359795
0.5266625,1.25517
0.3033575,0.2714065
0.1886325,0.3195465
0.31132099999999996,0.291178
0.2822995,0.2527355
0.339726,0.8662925
0.2898325,0.364475
0.371987,0.2679885
0.4268795,0.368082
0.27488349999999995,0.9842895
0.3590635,2.03308
0.345976,1.762555
0.377283,2.09585
0.369252,2.10266
0.3446685,1.01549
0.370143,2.06088
0.3731405,1.799255
0.357101,1.398545
0.363702,1.943305
0.28953549999999995,0.30790249999999997
0.535786,0.5111675
0.439624,0.341654
0.362133,0.5799525000000001
0.3272545,1.270855
0.3848715,1.54726
0.35482800000000003,1.932105
0.357659,1.847895
0.3391695,1.338675
0.3694895,1.81904
0.35193949999999996,1.4893299999999998
0.3794065,1.7281749999999998
0.370128,1.37534
0.397249,1.827375
0.3793515,1.491915
0.4979675,0.467894
0.371585,0.326651
0.3891485,1.372525
0.364885,1.60131
0.3802055,2.08441
0.243723,0.764332
0.395137,1.830135
0.33984,1.490195
0.37942,1.92172
0.363356,1.4258
0.351838,1.95032
0.3140145,1.23373
0.390023,2.12256
0.4986545,1.33507
0.6358415,0.4687325
0.2578085,0.2228575
0.729441,0.6380975
0.3884145,1.38249
0.35334849999999995,1.677985
0.3788585,2.065245
0.318021,1.47795
0.345446,1.746155
0.329525,1.416245
0.2930995,1.09028
0.338567,1.367865
0.47036,1.477465
0.372315,1.846175
0.418569,1.612655
0.364429,0.28550549999999997
0.36044349999999997,0.2944185
0.29847250000000003,0.3876345
0.25785199999999997,0.7690825
0.3683755,2.10548
0.130145,0.320688
0.38113,1.78876
0.3229545,1.3276750000000002
0.3538205,1.54963
0.375584,1.287655
0.26392400000000005,0.963356
0.2782355,0.893845
0.308018,1.2132999999999998
0.5186965,1.58595
0.5656345,0.553293
0.272363,0.243298
0.3959745,1.146155
0.363079,1.73079
0.3964075,1.965705
0.395864,1.762175
0.3872795,1.54911
0.373878,1.743655
0.34927050000000004,1.14473
0.35854149999999996,1.865615
0.382527,2.0993199999999996
0.320766,0.9652565
0.3880025,1.747315
0.36427,1.84618
0.3189415,0.253311
0.393376,0.6929935
0.4091805,0.32603000000000004
0.3941,1.619805
0.06662135,0.1146535
0.3686855,1.985095
0.377626,2.072195
0.367251,2.0219899999999997
0.35153500000000004,1.800335
0.3862965,1.85059
0.3484385,1.184515
0.304861,1.23943
0.370663,1.547285
0.32945599999999997,0.310593
0.418771,0.3860305
0.235626,0.20806
0.3829265,0.5560309999999999
0.388513,2.04401
0.3602795,1.851285
0.3163585,1.480645
0.4023795,2.09412
0.3847105,1.63376
0.3269415,1.406335
0.3775425,2.05037
0.379146,2.063485
0.2464955,0.7451
0.286848,0.257004
0.3214055,0.261911
0.502006,0.4572855
0.3708415,1.98141
0.3685265,2.04289
0.3715215,1.68085
0.3669665,2.0485100000000003
0.3608735,1.50768
0.363192,1.922065
0.3744545,1.99512
0.369624,1.557255
0.2428335,0.9871235
0.3497775,1.751555
0.301702,0.27628050000000004
0.3759155,0.906676
0.334372,0.262289
0.4212245,0.6188755
0.3695975,2.070605
0.3747700000000001,2.0874499999999996
0.378813,2.08692
0.380705,2.088475
0.3703585,2.017955
0.3789835,2.117355
0.321828,1.3432
0.346269,1.648355
0.352419,1.647865
0.237962,0.6786885
0.311237,1.18326
0.400205,1.204695
0.3725535,1.754455
0.2943245,1.94362
0.340881,1.038335
0.4518275000000001,1.135355
0.4691535,1.27229
0.427753,1.341135
0.5086675,0.576228
0.13997900000000002,0.5831565
0.29992949999999996,1.03857
0.4622115,0.5293365
0.28066599999999997,0.2626585
0.600404,0.5140089999999999
0.3749195,0.31559000000000004
0.375753,0.4916225
0.3662075,2.00071
0.287853,1.31664
0.3826505,2.11522
0.30786800000000003,1.02251
0.3934735,1.68086
0.349948,1.682425
0.3650495,1.68875
0.389463,2.008765
0.347506,1.556275
0.321449,1.21629
0.6658489999999999,0.9482905
0.6517225,0.374142
0.2878655,0.25633
0.438167,0.3770815
0.4068815,1.77997
0.3659995,1.938885
0.350887,1.80626
0.3819675,1.5060099999999998
0.319922,1.22726
0.331136,1.2975150000000002
0.378135,1.924025
0.3838435,2.1332649999999997
0.3388675,1.7481
0.3691825,1.36907
0.375448,1.417965
0.319347,0.2746395
0.32807,0.28541150000000004
0.4119890000000001,0.345107
0.357956,1.6998950000000002
0.356822,1.89192
0.32386000000000004,1.30723
0.314883,1.48325
0.3593685,1.711155
0.3681875,1.857015
0.2732685,0.9822305
0.36375999999999997,1.676445
0.29159199999999996,1.20104
0.313357,1.211015
0.3865405,0.492664
0.433719,0.400523
0.38393,1.714495
0.336958,0.6583205000000001
0.3760075,2.0935550000000003
0.30950900000000003,1.182335
0.3744275,1.848535
0.3940925,1.7432
0.3133765,1.339255
0.3158475,0.7824245
0.3826685,2.063325
0.36422,1.82651
0.38028949999999995,2.08377
0.3696045,1.75437
0.3670265,1.57323
0.28548799999999996,0.30116149999999997
0.261359,0.3162305
0.278262,0.230965
0.296413,1.319225
0.3640495,1.80934
0.344912,1.618985
0.387314,2.01379
0.3638965,2.10741
0.4031635,2.1364
0.33704049999999997,1.39044
0.2989285,1.256385
0.363111,1.87747
0.4525545,1.95245
0.4039285,1.264845
0.3661735,1.14293
0.397963,0.5709505
0.414939,0.3142105
0.3321675,1.53642
0.384177,1.88732
0.35531250000000003,1.5804900000000002
0.331535,1.4459300000000002
0.3276835,1.33894
0.2873485,1.26879
0.3392275,1.26462
0.3904295,2.1418850000000003
0.2607365,0.7909415
0.39029199999999997,2.04658
0.4763635,0.4253655
0.3497015,0.31119949999999996
0.5041845,0.803829
0.5716764999999999,0.4930385
0.159591,0.5189265000000001
0.34963350000000004,1.819755
0.2565945,0.7965985
0.381128,1.869075
0.31898,1.50714
0.403194,1.537135
0.3885445,2.109005
0.3877155,1.93662
0.284886,0.9365755
0.362035,1.694605
0.2354145,0.2236915
0.412248,1.064895
0.4366005,0.3853305
0.338415,0.403965
0.410772,1.6818
0.32230749999999997,1.42904
0.3816155,1.867965
0.26219800000000004,0.813261
0.32564899999999997,1.48683
0.3727635,2.14612
0.33178300000000005,1.48419
0.265367,0.9594655
0.398494,1.47841
0.332548,1.32287
0.353679,0.4575614999999999
0.2850915,0.480683
0.506677,0.4731125
0.3644705,0.7652025
0.03206115,0.05581039999999999
0.382905,1.735915
0.2475185,0.8480030000000001
0.338273,1.404685
0.374076,1.96208
0.361289,1.43479
0.28996500000000003,1.20352
0.3347475,1.541105
0.369569,1.82877
0.23799,0.7489345000000001
0.2211995,0.15931
0.623164,0.6408395
0.4189655,1.30915
0.3776395,0.778022
0.288077,1.100785
0.3762415,2.147915
0.25503,0.8466385000000001
0.376767,1.821045
0.365952,1.804895
0.368907,2.09073
0.25597899999999996,0.2112625
0.335262,1.267235
0.0659895,0.144555
0.2883375,1.22343
0.2929175,0.1931765
0.411706,1.35245
0.3600335,1.431655
0.319181,1.92273
0.2894855,0.8491345
0.329704,0.942238
0.5134179999999999,1.00332
0.9089455,0.364427
0.34216250000000004,0.3873615
0.418856,1.3319
0.1218245,0.3751945
0.352889,1.74426
0.296809,1.22801
0.214992,0.4379095
0.34248049999999997,1.563415
0.283779,1.009215
0.2089485,0.6807605
0.318448,1.1885
0.3695485,1.981695
0.35954,1.50427
0.326474,0.26327500000000004
0.4431395,0.5496894999999999
0.4779175,0.5652165
0.5006455000000001,0.6108175
0.3768035,1.52151
0.342673,1.548915
0.342219,1.75871
0.3114065,1.016405
0.307666,1.164885
0.365091,2.04604
0.38219,1.90585
0.317297,1.107705
0.04481985,0.06759185000000001
0.284084,1.128155
0.3726095,1.630625
0.604963,0.4246215
0.2983725,0.4263875
0.3026225,0.2988275
0.328627,1.552905
0.3513265,1.57349
0.30880850000000004,1.22287
0.1745245,0.2181315
0.2031675,0.6119760000000001
0.372158,1.977015
0.3358455,1.276405
0.05973705,0.111513
0.36874,2.062595
0.3254085,1.33274
0.332353,0.30200099999999996
